"question","answer","category","table_id","predicted_answer"
"How many major territories did Ivan hit in it's path?","11","cyclone","958","Grenada, Trinidad and Tobago, Venezuela, Barbados, Jamaica, Hispaniola, Grand Cayman, Cuba, Yucatan Peninsula, Eastern United States, Florida, Alabama, Gulf Coast, Atlantic Canada."
"How many people died of any cause related to Ivan?","124","cyclone","958","92 direct, 32 indirect"
"What level hurricane was Ivan?","In its Tropical Cyclone Report, Hurricane Ivan, 2- 26 September 2004 (NHC, 16 December 2004, Revised 6 January 2005), the NHC categorized Hurricane Ivan as a Category 3 hurricane, as measured by the Saffir-Simpson Hurricane Scale.","cyclone","958","Category 5"
"which date was formed Hurricane Ivan at peak intensity in the Yucatán Channel ?","September 2, 2004","cyclone","958","September 13"
"How strong was Hurricane Ivan?","Category 5 Hurricane (SSHWS)","cyclone","958","Category 5 major hurricane with 165 mph winds."
"How long was the second liberation army around for?","8 years","proxy war","974","The Second Liberation Army was around for approximately 8 years (1968-1976)."
"How many years did the Chadian Civil War last?","14 years","proxy war","974","The Chadian Civil War lasted for 14 years (1965-1979)."
"How many years had the Chadian Civil War been going when the Overthrow and death of François Tombalbaye in 1975 happened?","10 years","proxy war","974","The Chadian Civil War had been going on for 10 years when the Overthrow and death of François Tombalbaye in 1975 happened."
"What were the number of years that the Chadian Civil War had been ongoing when the Overthrow of Félix Malloum in 1979 happened?","14 years","proxy war","974","The Chadian Civil War had been ongoing for 14 years when the Overthrow of Félix Malloum in 1979 happened."
"How many years did Chadian Civil War was held?","14 Years (1965–1979)","proxy war","974","The Chadian Civil War lasted for 14 years (1965-1979)."
"Who was the belligerent in the Chadian Civil War in 1970?","Second Liberation Army","proxy war","974","FROLINAT"
"Who was the leader of libya in 1971 when supporting the Chadian Civil War ?","Muammar al-Gaddafi","proxy war","974","Muammar al-Gaddafi"
"How many years did the civil war in Chad last?","14","proxy war","974","The Chadian Civil War lasted for 14 years (1965-1979)."
"How long before the end of the war did the third liberation army get formed?","11 years","proxy war","974","The third liberation army was formed 4 years before the end of the war."
"How much longer was GUNT part of the  Pro-Libyan Chadian faction than Codos?","4 years","proxy war","975","GUNT was part of the Pro-Libyan Chadian faction for 1 year and 7 months, while Codos was part of it for 3 years and 6 months."
"How many years prior to the end of the war did DR Sudan end its support?","2","proxy war","975","DR Sudan ended its support 7 years prior to the end of the war."
"How long after FAT was GUNT an Anti-Libyan Chadian faction?","7 years","proxy war","975","GUNT was an Anti-Libyan Chadian faction for 1 year and 7 months."
"How long did Codos involve in belligerence in the Chadian-Libyan conflict?","3 years","proxy war","975","Codos was involved in belligerence in the Chadian-Libyan conflict for 3 years (1983-1986)."
"Which belligerent was part of the Anti-Libyan Chadian faction the longest?","FAN","proxy war","975","FANT (1983-1987)"
"How long did DR Sudan support the Chadian–Libyan conflict?","7 years","proxy war","975","DR Sudan supported the Chadian-Libyan conflict for 7 years (1978-1985)."
"How long before the war ended did Republic of the Congo stop being a belligerent?","2","proxy war","978","The Republic of the Congo stopped being a belligerent in 1965, 4 years before the war ended."
"How much longer was Katanga a belligerent than Kwilu and Simba rebels?","2 years","proxy war","978","Katanga was a belligerent for 3 years (1960-1963), while Kwilu and Simba rebels were belligerents for 2 years (1964-1965)."
"How long after the start of the war did the United States become a belligerent?","4 years","proxy war","978","The United States became a belligerent in the Congo Crisis in 1964."
"How many years longer was the command of  Abdul Salam Arif than Abdul Rahman Arif's?","1","proxy war","981","Abdul Salam Arif's command lasted 3 years longer than Abdul Rahman Arif's."
"How many years after the beginning the war did the Soviet Union end its non-combat aid?","3","proxy war","981","The Soviet Union ended its non-combat aid to the Kurdish rebels in 1964, 4 years after the beginning of the war."
"How long before the war began did Abdul Karim Qasim become a leader?","3 years","proxy war","981","Abdul Karim Qasim became a leader 3 years before the war began."
"Who was the longest tenured Leader or Commander of the Ba'athist Iraq?","Abdul salam Arif","proxy war","981","Abdul Salam Arif"
"Who was the first commander of KDP after 1964?","Ali Askari","proxy war","981","Mustafa Barzani"
"Who is the commander of First Kurdish–Iraqi War in 1960?","Abdul Karim Qasim","proxy war","981","Mustafa Barzani"
"How many iraqi soldiers was killed in the First Kurdish–Iraqi war held between 1961-1970?","10,000","proxy war","981","The answer to the question ""How many Iraqi soldiers were killed in the First Kurdish-Iraqi War held between 1961-1970?"" based on the given context is:10,000"
"How many years was Ahmed Hassan al-Bakr a Leader and Commander of the Ba'athist Iraq?","One","proxy war","981","Ahmed Hassan al-Bakr was a Leader and Commander of the Ba'athist Iraq for 8 years."
"Where was the First Kurdish–Iraqi war held in 1965?","Iraqi Kurdistan","proxy war","981","Iraqi Kurdistan"
"How many years did the First Sudanese Civil War last?","16 years","proxy war","982","The First Sudanese Civil War lasted for 16 years and 7 months."
"How many years have passed since the First Sudanese Civil War ended?","50 years","proxy war","982","The First Sudanese Civil War ended in 1972, so it has been 50 years since then."
"How many years before the war ended did Republic of the Sudan stop being a belligerent?","3","proxy war","982","Four years."
"How long after the beginning of the war did the Sudanese Armed Forces have its greatest strength?","16 years","proxy war","982","The Sudanese Armed Forces had their greatest strength in 1971, with 36,000 soldiers."
"What country began to be a belligerent the same year the Democratic Republic stopped?","Israel","proxy war","982","Sudan"
"How many years has it been since the First Sudanese Civil War began?","67 years","proxy war","982","It has been 45 years since the First Sudanese Civil War began."
"How much longer was Neo Hom a belligerent than the Party of Democratic Kampuchea?","17 years","proxy war","987","Neo Hom was a belligerent for 26 years (1981-2007), while the Party of Democratic Kampuchea was a belligerent for 19 years (1981-1990)."
"How long after the beginning of insurgency did Russia stop bein a belligerent?","14 years","proxy war","987","Russia stopped being a belligerent in 1989."
"How many years did USA supported Insurgency in Laos since 1975?","15 Years (upto 1990)","proxy war","987","Since 1975, the USA has supported the Insurgency in Laos for 47 years."
"How many years has it been since Insurgency in Laos?","47 years","proxy war","987","It has been 47 years since the Insurgency in Laos began in 1975."
"How long did Neo Hom support belligerents in the Insurgency in Laos?","26 years","proxy war","987","Neo Hom supported belligerents in the Insurgency in Laos for 26 years (1981-2007)."
"What is the status of Insurgency in Laos in 2020?","Hmong-led coup attempt against the Lao government foiled; alleged plotters tried and exonerated in the U.S.","proxy war","987","Ongoing low-intensity conflict."
"Did the US support belligerents in the Insurgency in Laos when Hmong-led coup attempt against the Lao government was foiled?","No","proxy war","987","Yes."
"How many years ago Insurgency in Laos was started?","47 Years ago","proxy war","987","The Insurgency in Laos started 47 years ago."
"How long after the start of the insurgency did Vietnam begin it's support of Laos?","1 year","proxy war","987","Vietnam began supporting Laos in 1976."
"How many more years did the Malayan Emergency last after the Independence of the Federation of Malaya?","Three years","proxy war","997","The Malayan Emergency lasted for 12 years and 1 month, from June 16, 1948, to July 31, 1960."
"How much longer was Winston Churchill a leader than Harold Macmillan?","1 year","proxy war","997","Winston Churchill was a leader for 12 years, while Harold Macmillan was a leader for 4 years. So, Winston Churchill was a leader for 3 times longer than Harold Macmillan."
"How long before the end of the emergency did Southern Rhodesia end being a belligerent?","7 years","proxy war","997","Southern Rhodesia stopped being a belligerent in 1953."
"How long after the Malayan Emergency began did Clement Attlee become a leader or commander?","3 years","proxy war","997","Clement Attlee became a leader or commander 3 years after the Malayan Emergency began."
"Who was the President of the United States when the Malayan Emergency began?","Harry S. Truman","proxy war","997","Harry S. Truman"
"Who was the Prime Minister of Great Britain when the Malayan Emergency ended?","Harold Macmillan","proxy war","997","Harold Macmillan"
"How many leaders or commanders ended their role the year the war ended?","2","proxy war","1000","Two leaders ended their role the year the war ended:1. António de Oliveira Salazar (Portugal)2. Eduardo Mondlane (Mozambique)"
"How many years longer was Arnaldo Schulz a leader or commander than Filipe Samuel Magaia?","2","proxy war","1000","Arnaldo Schulz was a leader or commander for 4 years, while Filipe Samuel Magaia was a leader or commander for 2 years.Therefore, Arnaldo Schulz was a leader or commander for 2 years longer than Filipe Samuel Magaia."
"How long after the start of the war did Francisco da Costa Gomes become a leader or commander?","9 years","proxy war","1000","Francisco da Costa Gomes became a leader or commander in 1970, 13 years after the start of the war."
"What was the strength of the Rhodesian police reservists during the last year of the war?","19,000","proxy war","1001","The strength of the Rhodesian police reservists during the last year of the war was 19,000."
"How many years before the war ended did Southern Rhodesia stop being a belligerent?","14","proxy war","1001","Sure, here's a small answer within 1 to 10 words:5 years before the war ended."
"How many years longer was Rhodesia a belligerent than FROLIZI?","13","proxy war","1001","Rhodesia was a belligerent for 15 years, while FROLIZI was a belligerent for 1 year."
"Which belligerent became involved the same year that the murder of Aldo Moro occured?","Third Position","proxy war","1020","The belligerent that became involved the same year that the murder of Aldo Moro occurred was the Red Brigades."
"What was the second to last name of the Far Left Terrorists that were opposing the Italian government during Years of Lead?","Worker's Power","proxy war","1020","The second to last name of the Far Left Terrorists that were opposing the Italian government during the Years of Lead was ""Brigate Rosse"" (Red Brigades)."
"How many total years did Years of Lead take place in Italy?","26","proxy war","1020","The Years of Lead in Italy lasted for 20 years, from 1968 to 1988."
"What happened to kill 85 people in 1980?","Bombing","proxy war","1020","A bombing at the Bologna railway station killed 85 people in 1980."
"How many far-right terrorist groups were fighting in 1975?","two","proxy war","1020","Sure, here's a small answer within 1 to 10 words:428 deaths, 2,000 injuries."
"How long had the the New Order been fighting when the National Vanguard joined?","three years","proxy war","1020","The New Order had been fighting for 13 years when the National Vanguard joined."
"Which came first, the collapse of popular support for the Red Brigades or the dismantling of the main far-right terrorist groups?","collapse of popular support for the Red Brigades","proxy war","1020","The collapse of popular support for the Red Brigades came first, followed by the dismantling of the main far-right terrorist groups."
"How long after the Years of Lead began did the Bologna massacre occur?","12 years","proxy war","1020","The Bologna massacre occurred 12 years after the beginning of the Years of Lead."
"How much longer were the Red Brigades belligerents than the Workers' Autonomy?","12 years","proxy war","1020","The Red Brigades were belligerents for 20 years (1970-1988), while the Workers' Autonomy were belligerents for 6 years (1973-1979)."
"When did the IBF World Championships end in 1983?","May 8","sports event","1030","May 8, 1983"
"What was the first date of the 1983 IBF World Championships?","May 2","sports event","1030","May 2, 1983"
"How many years after Copenhagen were the IBF World Championships in Calgary?","two","sports event","1030","Two years."
"How many years after Jakarta were the IBF World Championships in Copenhagen?","three","sports event","1030","Five years."
"Which country the silver medalist Park Joo-bong, Lee Eun-ku represented in Men's doubles at the 1983 IBF World Championships?","South Korea","sports event","1030","South Korea"
"How many days did Men's doubles at the 1983 IBF World Championships was held?","7 Days","sports event","1030","Six days."
"Who is the gold medalist of Men's doubles at the 1983 IBF World Championships?","Steen Fladberg, Jesper Helledie","sports event","1030","Steen FladbergJesper Helledie"
"How many days did the IBF World Championships take place over in 1983?","7","sports event","1030","Six days."
"How many medals were won by the home country in 1983?","one","sports event","1030","Two."
"How many nations went home without a medal after the 2016 FINA World Swimming Championships (25 m)?","44","sports event","1031","Four."
"How many medal winners for the Women's 100 metre breaststroke at the 2016 FINA World Swimming Championships (25 m) came from the same country?","2","sports event","1031","Two medal winners from the United States."
"What was the average time it took Alia Atkinson to swim across the Olympic pool once in her winning race?","15.76 seconds","sports event","1031","Alia Atkinson swam the 100m breaststroke in 1:03.03."
"Who won the gold medal in  women's 100 metre breadstroke at the 2016  FINA World Swimming Championship ?","Alia Atkinson","sports event","1031","Alia Atkinson"
"Where did the 2016 FINA World Swimming Championship held?","WFCU Centre","sports event","1031","WFCU Centre"
"In the women's 100 metre breaststroke at the 2016 Fina World Swimming Championships, what are the total number of days for the heats, semifinals and finals combined?","2","sports event","1031","Three."
"What's the number of years between the event before and the event after the women's 100 metre breaststroke at the 2016 Fina World Swimming Championships?","4","sports event","1031","Six years."
"How many days earlier was the heat from the final in the women's 100 metre breaststroke at the 2016 Fina World Swimming Championships?","1","sports event","1031","Three days."
"How many competitors had participated in Women's 100 metre breaststroke at the 2016 FINA World Swimming Championships ?","60","sports event","1031","Six."
"How many days before the finals were the semifinals?","1","sports event","1032","Two days."
"How many days after the heats and semifinals did the finals occur?","1","sports event","1032","Next day."
"Which country did bronze medalist Sydney Pickrem was represented in 2019 World Aquatics Championships?","Canada","sports event","1032","Canada"
"How many more competitors were there than nations participating?","7","sports event","1032","There were 34 competitors from 27 nations."
"How many days between semifinals and finals in 2019 World Aquatics Championships?","1 Day","sports event","1032","One day."
"Who is the gold medalist of Women's 200 metre breaststroke at the 2019 World Aquatics Championships?","Yuliya Yefimova (Russia)","sports event","1032","Yuliya Yefimova"
"How many medals were won by the home country Women's 200 metre breaststroke at the 2019 World Aquatics Championships?","zero","sports event","1032","One gold medal."
"What day did the heats take place of the Women's 200 metre breaststroke at the 2019 World Aquatics Championships?","25 July 2019","sports event","1032","July 25"
"What day did the finals of the Women's 200 metre breaststroke at the 2019 World Aquatics Championships take place on?","26 July 2019","sports event","1032","July 26"
"What country did the gold medal winner on July 26th 2019 hail from?","Russia","sports event","1032","Russia"
"How many years before South Korea 2019 did the World Aquatics Championships take place?","two","sports event","1032","Three years."
"How many years after South Korea 2019 did the World Aquatics Championships take place again?","three","sports event","1032","Three years."
"How many days did the Hurricane season last in 1995 in the Atlantic?","213 days","cyclone","1089","The Hurricane season in 1995 in the Atlantic lasted for 151 days."
"Did the 1995 Hurricane season in the Atlantic average a hurricane per month?","The average was 1.57 Hurricanes per month","cyclone","1089","No, the 1995 Atlantic hurricane season did not average a hurricane per month."
"How many total storms formed in the 1995 Atlantic hurricane season?","19","cyclone","1089","Nineteen."
"What month did the first storm system form in the 1995 Atlantic hurricane season?","June","cyclone","1089","June"
"How many hurricanes formed in the 1995 Atlantic hurricane season?","11","cyclone","1089","Eleven"
"How much damage per day was created by the 1995 Hurricane season in the Atlantic?","$0.058 Billion a day","cyclone","1089","$12.32 billion"
"How many months did the 2002 Atlantic hurricane season last?","3 months","cyclone","1090","Three months."
"Who was Joe Biden married to when he was first elected to the Senate?","Unmarried","cyclone","1090","Neilia Hunter"
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","cyclone","1090","Joe Biden"
"Who was the better half of Joe Biden in 1970?","Neilia Hunter","cyclone","1090","Not applicable. The question is asking about Joe Biden's better half in 1970, and the context provided is about the 2002 Atlantic hurricane season."
"Who was the better half of Joe Biden in 1970?","Neilia Hunter","cyclone","1090","Not applicable. The question is asking about Joe Biden's better half in 1970, which has no relation to the context of the 2002 Atlantic hurricane season."
"How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?","6 years (2 terms)","cyclone","1090","Four years."
"Who was Joe Biden married to when he was first elected to the Senate?","Unmarried","cyclone","1090","Neilia Hunter"
"How many tropical depressions did not turn into major hurricanes during the 2002 Atlantic hurricane season?","12","cyclone","1090","Four."
"How many hurricanes during the 2002 Atlantic hurricane season did not reach Cat. 3 status.","2","cyclone","1090","Four hurricanes did not reach Cat. 3 status."
"When the total depressions is 31 what was the total storms?","28","cyclone","1091","Sure! Here's a small answer within 1 to 10 words:28 tropical storms."
"Who was the US senator from Delaware in Dec 1972?","A. J. Caleb Boggs","cyclone","1091","Joe Biden"
"What was the lowest pressure in Wilma?","882 mbar (hPa; 26.05 inHg)","cyclone","1091","Sure! Here's a small answer within 1 to 10 words:882 mbar (hPa; 26.05 inHg)"
"How long maximum winds sustained?","1 minute","cyclone","1091","Seven hurricanes"
"What was the worst Atlantic hurricane season?","1780 season","cyclone","1091","The worst Atlantic hurricane season was 2005, with 15 hurricanes, 7 of which were major, and 3,912 total fatalities."
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","cyclone","1091","Joe Biden"
"What positions did Joe Biden hold in 2008?","The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee","cyclone","1091","Senator, Vice President"
"How many years after the second marriage did Joe Biden become POTUS?","44 years","cyclone","1091","Joe Biden became POTUS 15 years after his second marriage."
"How many tropical depressions did not turn into hurricanes in the 2005 Atlantic hurricane season?","16","cyclone","1091","Three."
"Why was the Atlantic hurricane season of 2005 so destructive?","warmer-than-normal sea surface temperatures combined with paths over very warm ocean currents which enabled many storms to rapidly intensify","cyclone","1091","The 2005 Atlantic hurricane season was so destructive due to a combination of factors, including a record number of major hurricanes, high storm surges, and heavy rainfall that caused widespread flooding and damage."
"What year had the most Atlantic hurricanes?","1950","cyclone","1091","Sure! Here's a small answer within 1 to 10 words:2005 had the most Atlantic hurricanes."
"How many days did the 2005 Atlantic hurricane season last?","363 days","cyclone","1091","The 2005 Atlantic hurricane season lasted 240 days."
"How many hurricanes during the 2005 Atlantic hurricane season did not turn into a major storm?","8","cyclone","1091","Seven."
"At what age does Joe Biden join the democratic political party?","27","cyclone","1091","Joe Biden joins the Democratic political party at the age of 29."
"How many parties does Joe’s Biden’s is associated with in his entire lifetime?","one","cyclone","1091","Two."
"How many months after the Tonnerre was ordered was it laid down?","five","ship","1110","September"
"What was the fate of the Tonnerre just a year after it was launched?","Burned and exploded","ship","1110","Burned and exploded."
"How many years were there from the time the Tonnerre was laid down and its launch?","14 years","ship","1110","There were 14 years from the time the Tonnerre was laid down and its launch."
"When did the Tonnerre receive a name change?","1795","ship","1110","Renamed Quatorze Juillet in 1795."
"How many years from launch did the Tonnerre sail until it was burned down?","1 year","ship","1110","7 years"
"What was the name of the Tonnerre a year after being laid down?","Quatorze Juillet","ship","1110","Quatorze Juillet"
"How long after the Tonnerre was ordered was it commissioned?","14 years","ship","1110","July 1808"
"How long was the Tonnerre in service before it was destroyed?","less than a year","ship","1110","The Tonnerre was in service for approximately 1 year before it was destroyed."
"How long was it between the time the Tonnerre was laid down and the time it was launched?","approximately fourteen years","ship","1110","7 years"
"How many months lasted between Maori being laid down and being launched?","14 months","ship","1111","7 months."
"What happened to the Maori a little after three years after it was commisioned?","Sunk by aircraft","ship","1111","Sunk by aircraft."
"When was the Maoriunderway completed?","30 November 1938","ship","1111","Sure! Here's a small answer within 1 to 10 words:1938"
"when was the Maoriunderway launched?","2 September 1937","ship","1111","September 2, 1937"
"How long after being completed was Maori commisioned?","5 days","ship","1111","Maori was commissioned 5 December 1938, 30 days after being completed on 30 November 1938."
"How long after being ordered was Maoriunderway laid down?","4 months","ship","1111","July 1936"
"How many days after being completed was Maoriunderway commissioned?","5 days","ship","1111","Five days."
"What duration was Maoriunderway completed after being launched?","1 year","ship","1111","Sure! Here's a small answer within 1 to 10 words:30 November 1938."
"When was the Maoriunderway laid down?","10 March 1936","ship","1111","July 6, 1936"
"What happened to I-179 ship 15 years after it launched?","Salvaged and scrapped","ship","1112","I-179 was sunk during sea trials in 1943 and salvaged and scrapped in 1957."
"How many years ago did Sister shipI-176 was Salvaged and scrapped?","65 Years ago (1957)","ship","1112","Sure! Here's a small answer within 1 to 10 words:1957 - Sister ship I-176 was salvaged and scrapped."
"How long after I-179 was laid down was it completed?","2 years","ship","1112","June 1943"
"How many years after sinking was I-179 salvaged?","14","ship","1112","Sure! Here's a small answer within 1 to 10 words:44 years."
"How long did the I-179 last after being completed?","13 months","ship","1112","The I-179 lasted for approximately 1 year after being completed, from June 1943 to July 1944."
"What was the fate of the I-179 just a month after it was completed?","Sunk during sea trials","ship","1112","Sunk during sea trials."
"How long after the I-179 was laid down was it completed?","2 years","ship","1112","June 1943"
"How long before D-Day was the I-179 sunk?","328 days","ship","1112","The I-179 was sunk during sea trials on July 14, 1943, which was approximately 10 months before D-Day (June 6, 1944)."
"What was the name of the Sister shipI-176 in 1942?","I-179","ship","1112","I-179"
"How many days did Sister ship I-176 was sunk after launched in 1942?","363 days after","ship","1112","The I-176 was sunk during sea trials on July 14, 1943, 18 days after its launch on July 16, 1942."
"How many years after the I-179 was stricken was it scrapped?","13","ship","1112","Sure! Here's a small answer within 1 to 10 words:13 years."
"What happened to I-179 just one year later in the same month that it was launched?","Sunk during sea trials","ship","1112","I-179 was sunk during sea trials in July 1943."
"How many years after being ordered was the HMSAstutereturning laid down?","3","ship","1114","4 years"
"How long after HMSAstute was ordered was the picture taken?","15 years","ship","1114","The picture was taken 14 years after HMS Astute was ordered."
"How many years after being laid down was HMSAstute launched?","six","ship","1114","Six years."
"How much bigger is the capacity over the complement?","11","ship","1114","The capacity is 109, which is 11 more than the complement of 98."
"How many years for the HMSAstutereturning to be ordered and finally put into service?","17","ship","1114","It took 17 years for the HMS Astute to be ordered and finally put into service."
"How many years for the HMSAstutereturning to be ordered and then launched?","20","ship","1114","It took 10 years for the HMS Astute to be ordered and launched."
"How many years does HMSAstute is service in UK Navy?","8 Years (from 2014)","ship","1114","May 2014"
"Who is the Builder of HMSAstute Launched in 2007?","BAE Systems Submarine Solutions, Barrow-in-Furness","ship","1114","BAE Systems Submarine Solutions"
"How manys month did the HMSAstute Commissioned after Launched in 2007?","38 months","ship","1114","Sure! Here's a small answer within 1 to 10 words:35 months."
"How many years did it take to build the HMS Victory?","7 years","ship","1115","7 years"
"How many years after the the HMSVictoryin Portsmouth was ordered was it launched?","7","ship","1115","Sure! Here's a small answer within 1 to 10 words:257 years."
"What year was HMS Victory commissioned?","1778","ship","1115","Sure! Here's a small answer within 1 to 10 words:1778"
"What battle did Portsmouth participate in the year it was comissioned?","First Battle of Ushant","ship","1115","First Battle of Ushant (1778)"
"How many years after its launch did the Portsmouth participate in the Battle of Cape Spartel?","17","ship","1115","Sure! Here's a small answer within 1 to 10 words:5 years after its launch."
"How many years after HMSVictory was ordered did it participate in the Battle of Cape Spartel?","24","ship","1115","Sure! Here's a small answer within 1 to 10 words:5 years after HMS Victory was ordered, it participated in the Battle of Cape Spartel."
"How many years after HMSVictory was commissioned before the Battle of Trafalgar?","27","ship","1115","Sure! Here's a small answer within 1 to 10 words:34 years."
"How long did it take the HMSVictory to be launched after being laid down?","6","ship","1115","It took the HMS Victory 5 years and 10 months to be launched after being laid down."
"How many years after its first battle did HMS Victory fight at Trafalgar?","27","ship","1115","Sure! Here's a small answer within 1 to 10 words:257 years."
"How many months after being ordered was HMS Victory laid down?","12","ship","1115","9 months"
"How many years after being launched was HMS Victory fighting at Cape Spartel?","17","ship","1115","Sure! Here's a small answer within 1 to 10 words:55 years after being launched, HMS Victory fought at Cape Spartel."
"What year did HMS Victory launch?","1765","ship","1115","Sure! Here's a small answer within 1 to 10 words:1765"
"How long do you have to wait from the earliest you can serve to being eligible for special forces?","2 years","army","1116","The wait time for serving in the Australian Defence Force and being eligible for special forces deployment is 19 years."
"What positions did Joe Biden hold in 2008?","The United States Senator from Delaware, Chair of the International Narcotics Control Caucus, Chair of Senate Foreign Relations Committee","army","1116","Vice President"
"How long has the Australian Defense Form been in it's current form?","46 years","army","1116","The Australian Defence Force has been in its current form since 1976."
"What is the approximate ration of active duty to reserve forces?","2:1","army","1116","Approximately 2:1."
"What was the year between when the Australian Defence Force's annual exports were around $2 billion and when the active personnel reserve was at 59,095?","2019","army","1116","The year was 2018."
"At which age would an Australian first be allowed to be all of selected, serving, deployed and selective service deployed for the Australian Defence Force?","19","army","1116","Age 16.5 for selection, 17 to serve, 18 to deploy, 19 for special forces deployment."
"How many years after the Australian Defence Force was formed did it become its current form?","75","army","1116","The Australian Defence Force became its current form 75 years after its founding."
"How many parties does Joe’s Biden’s is associated with in his entire lifetime?","one","army","1116","Two."
"At what age does Joe Biden join the democratic political party?","27","army","1116","Joe Biden joins the Democratic political party at age 21."
"Who is the Advisor to the Chiefs of Staff Committee?","Rick Angove RM","army","1117","WO1 Rick Angove RM"
"What are the service branches under Ministry of Defence, London?","British Army , Royal Navy,  Corps of Royal Marines , Royal Air Force","army","1117","Sure! Here's a small answer within 1 to 10 words:Army, Navy, Royal Marines, Royal Air Force."
"What is the difference in the maximum and minimum of the budget in 2021?","7.1 Billion pounds","army","1117","£7.1 billion (US$9.5B)"
"What is the minimum age you have to be to join the British Armed Forces in 2021?","16","army","1117","The minimum age to join the British Armed Forces in 2021 is 16-17 with parental consent, or 18 without consent."
"How many type of industries are there in British were involved in defence?","Six","army","1117","There are 3 types of industries in British involved in defense:1. BAE Systems2. Rolls-Royce Holdings3. Babcock InternationalNo problem! Here's a small answer within 1 to 10 words:3"
"What percentage of the active personnel were deployed in 2021?","5.6%","army","1117","About 5.6% of active personnel were deployed in 2021."
"Who are the foreign suppliers of Bundeswehr?","European Union , United States","army","1118","European Union, United States"
"What is the headquarters of Bundeswehr?","Berlin, Bonn, and Potsdam","army","1118","Berlin, Bonn, and Potsdam"
"Who was Joe Biden married to when he was first elected to the Senate?","Unmarried","army","1118","Neilia Hunter"
"What is the annual exports of Bundeswehr in 2019?","€8.015 billion","army","1118","€8.015 billion"
"What percentage of personnel is deployed?","A little over 1%","army","1118","About 1.1% of the Bundeswehr's personnel are deployed."
"What was the relationship status of Joe Biden in 1979?","Married to Jill Jocabs","army","1118","Single."
"Who was the better half of Joe Biden in 1970?","Neilia Hunter","army","1118","The better half of Joe Biden in 1970 was Neilia Hunter Biden."
"At what age does Joe Biden join the democratic political party?","27","army","1118","Joe Biden did not join the Bundeswehr as it is the armed forces of Germany and he is not German."
"How many troops does Germany have 2022?","Soldier numbers in the German Federal Armed Forces 2022, by type of service.","army","1118","The Federal Defence Forces of Germany, also known as the Bundeswehr, have approximately 183,638 active personnel as of February 28, 2022."
"Are Germany allowed to have an army?","Yes, Germany is allowed to establish armed forces for solely defense but is limited to the German Army, German Soldiers, German Navy, and German Air force.","army","1118","Yes."
"Does Germany have a strong navy?","Ships and submarines","army","1118","Yes."
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","army","1118","Joe Biden"
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","army","1118","Joe Biden"
"How long did the Defense Force last before it's current form?","35 years","army","1118","The Defense Force lasted in its current form from 3 October 1990 until the present day, a total of 32 years."
"How many service branches does the Defence Force encompass?","Six","army","1118","Four.Here's a small answer within 1 to 10 words:Army, Navy, Air Force, Joint Support Service."
"What was the relationship status of Joe Biden in 1979?","Married to Jill Jocabs","army","1118","Single."
"Who was Joe Biden married to when he was first elected to the Senate?","Unmarried","army","1118","Neilia Hunter"
"How many years after the second marriage did Joe Biden become POTUS?","44 years","army","1118","Sure! Here's a small answer within 1 to 10 words:46 years."
"How many different defense suppliers does the Israel Defense Forces have?","Eight","army","1119","Germany, United States"
"What is the longest conflict the Israel Defense Force been involved in?","South Lebanon conflict","army","1119","The longest conflict the Israel Defense Force has been involved in is the Israeli-Palestinian conflict, which began in 1948 and continues to this day."
"Since it's inception, what's the longest amount of time the Israel Defense Forces have went without a major military operation?","11 years","army","1119","Since its inception, the Israel Defense Forces (IDF) have not gone without a major military operation for more than 74 years."
"How many service branches are there?","Three","army","1119","Three"
"How many years ago did Israel Defense Forces was founded?","74 Years ago","army","1119","Sure! Here's a small answer within 1 to 10 words:74 years ago."
"Who was the US senator from Delaware in Dec 1972?","A. J. Caleb Boggs","army","1119","Joe Biden"
"How many years had the Israel Defense Forces been created before the Sinai War?","8 years","army","1119","Sure! Here's a small answer within 1 to 10 words:The Israel Defense Forces were created 74 years before the Sinai War."
"How many Israeli males age 17-49 are not fit for service?","54,188","army","1119","According to the provided information, there are 1,554,186 males aged 17-49 available for military service in Israel, and 1,499,998 of them are fit for service. Therefore, the number of males in this age range who are not fit for service is 54,188."
"Who was the better half of Joe Biden in 1970?","Neilia Hunter","army","1119","The better half of Joe Biden in 1970 was not applicable as Joe Biden was not married until 1977."
"How many years after the second marriage did Joe Biden become POTUS?","44 years","army","1119","Sure! Here's a small answer within 1 to 10 words:Joe Biden became POTUS 46 years after his second marriage."
"What was the name of the operation did Israel Defense Forces done in 1952?","Reprisal operations","army","1119","Operation Yak Chen Paw"
"How many years did First Lebanon War was held from 1982?","3 Years","army","1119","Sure! Here's a small answer within 1 to 10 words:40 years."
"How many active personnel did Japan Self-Defense Forces have in 2021?","247,154","army","1120","Here's a small answer within 1 to 10 words:247,154 active personnel in 2021."
